the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.95339057507493 40.59914676425556),3,Brooklyn,315,48,41,19,9,3755,161,Senior Safety,backed 2,07/06/2017,1802 Avenue U,1802 Avenue U,Avenue U,E 19th Street & E 18th Street,Brooklyn,315,Not Applicable,Not Applicable,40.599155,-73.953392,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.87854559345334 40.687136744270845),3,Brooklyn,305,37,54,18,7,2741,1445,Municipal Facilities,backed,10/08/2014,696 Jamaica Avenue,696 Jamaica Avenue,Jamaica Avenue,Richmond Street & Logan Street,Brooklyn,305,Not Applicable,Not Applicable,40.687145,-73.878547,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9442625765319 40.61651676029563),3,Brooklyn,318,45,41,22,9,4181,98,Bus Route,backed 2,09/25/2018,3114 Kings Hwy,3114 Kings Hwy,Kings Hwy,Nostrand Avenue & East 32nd Street,Brooklyn,318,B82,Not Applicable,40.616525,-73.944264,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96175268639941 40.68268968737077),3,Brooklyn,302,35,57,25,8,1534,104,Plaza,backless,04/01/2012,19 Putnam Avenue,19 Putnam Avenue,Plaza,Fulton Street & Grand Avenue,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.6826896874,-73.9617526864,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96567856608694 40.68744774745276),3,Brooklyn,302,35,57,25,8,1545,417,General,backed,01/15/2013,380 Washington Avenue,380 Washington Avenue,Washington Avenue,Greene Ave. & Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.687456,-73.96568,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98192856155096 40.66705775150386),3,Brooklyn,306,39,44,21,9,2624,1143,Municipal Facilities,backless,07/24/2014,435 9th Street,435 9th Street,9th Street,6th Avenue & 7th Avenue,Brooklyn,306,B61,Not Applicable,40.667066,-73.98193,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9587925674403 40.69263374564457),3,Brooklyn,303,33,57,25,8,2133,732,Community Health Centers,backed,09/12/2013,300 Willoughby Avenue,300 Willoughby Avenue,Willoughby Avenue,Franklin and Kent Avenues,Brooklyn,303,Not Applicable,Not Applicable,40.692642,-73.958794,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98360456125307 40.66841375145412),3,Brooklyn,306,39,44,21,9,1552,384,General,backed,01/15/2013,431 Sixth Avenue,,Sixth Avenue,8th & 9th Street,Brooklyn,306,Not Applicable,Not Applicable,40.668422,-73.983606,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93549757518178 40.68868674618621),3,Brooklyn,303,36,56,25,8,2915,795,Municipal Facilities,backless,12/31/2014,616 Quincy Street,242 Lewis Avenue,Lewis Avenue,Quincy Street & Gates Avenue,Brooklyn,303,B15,Not Applicable,40.688695,-73.935499,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93152557872237 40.66237275088768),3,Brooklyn,309,41,43,20,9,133,12,Bus Route,backless,06/15/2012,470 Utica Avenue,,Utica Avenue,East New York Avenue Maple Street,Brooklyn,309,B46,Not Applicable,40.662381,-73.931527,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99446182459825 40.640522378305306),3,Brooklyn,312,39,51,17,10,3765,306,Senior Safety,backless,11/24/2017,4416 Fort Hamilton Parkway,4416 Fort Hamilton Parkway,Fort Hamilton Parkway,45th Street & New Utrectht Avenue,Brooklyn,312,B110,Not Applicable,40.6405223783,-73.9944618246,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9621035676259 40.678479748441),3,Brooklyn,308,35,57,25,9,3289,4259,General,backed,05/31/2016,561 Grand Avenue,860 Dean Street,Dean Street,Dean Street & Bergen Street,Brooklyn,308,Not Applicable,Not Applicable,40.678488,-73.962105,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91298758702162 40.61598975895376),3,Brooklyn,318,46,59,19,8,3271,2055,Municipal Facilities,backed,05/23/2016,6302 Avenue U,6302 Avenue U,Avenue U,E 63rd Street & E 64th Street,Brooklyn,318,Not Applicable,Not Applicable,40.615998,-73.912989,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.97740256267272 40.671876750965446),3,Brooklyn,306,39,52,21,9,2129,1088,General,backed,11/06/2013,169 7th Avenue,169 Seventh Avenue,7th Avenue,1st Street and Garfield Place,Brooklyn,306,Not Applicable,Not Applicable,40.671885,-73.977404,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93733857433496 40.70181574330318),3,Brooklyn,304,34,53,18,7,1040,62,Senior Center,backless,09/13/2012,869 Flushing Avenue,869 Flushing Avenue,Flushing Avenue,Forrest Street and Humboldt Street,Brooklyn,301,B57,Not Applicable,40.701824,-73.93734,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9859715590229 40.68926074762814),3,Brooklyn,302,33,52,25,8,1891,664,Other,backed 2,05/01/2013,45 Hoyt Street,45 Hoyt Street,Schermerhorn Street,Schermerhorn Street & Livingston Street,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.689269,-73.985973,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98210656075528 40.6882227472041),3,Brooklyn,302,33,52,25,8,992,125,BID,backed,06/19/2012,289 Livingston Street,289 Livingston Street,Livingston Street,Nevins Street and Hanover Place,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.688231,-73.982108,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9854985605491 40.6741917506789),3,Brooklyn,306,39,52,20,7,1540,388,General,backed,01/08/2013,315 4th Avenue,315 4th Avenue,4th Avenue,2nd and 3rd Street,Brooklyn,306,Not Applicable,Not Applicable,40.6742,-73.9855,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97570092396697 40.686818869974616),3,Brooklyn,302,35,57,25,8,1062,0,Plaza,backless,05/16/2018,650 Fulton Street,650 Fulton Street,Plaza,Fulton Street and Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.68681887,-73.975700924,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,2447,2280,Plaza,backless,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,"South 5th Street, Havemeyer Street & Broadway","South 5th Street, Havemeyer Street & Broadway",Brooklyn,301,Not Applicable,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94108757547087 40.654695752404656),3,Brooklyn,317,41,43,20,9,2798,1583,Municipal Facilities,backed,12/30/2014,525 Lenox Road,525 Lenox Road,Lenox Road,East 39th Street & East 40th Street,Brooklyn,317,Not Applicable,Not Applicable,40.654704,-73.941089,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.02360455102384 40.63436375973114),3,Brooklyn,310,43,64,22,11,1343,356,Senior Center,backed,01/04/2013,6935 Fourth Avenue,6935 Fourth Avenue,4th Avenue,Ovington Avenue and 69th Street,Brooklyn,310,Not Applicable,Not Applicable,40.634372,-74.023606,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95440951865457 40.70720328362218),3,Brooklyn,301,33,50,26,7,4193,860,Other,backed 2,03/05/2019,392 Broadway,392 Broadway,Division Avenue,Harrison Avenue and Hooper Street,Brooklyn,301,Not Applicable,Not Applicable,40.7072032836,-73.9544095187,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92342757955468 40.686444746123264),3,Brooklyn,303,41,56,25,8,3721,267,Senior Safety,backed,08/23/2017,104 Ralph Avenue,104 Ralph Avenue,Ralph Avenue,Jeffreson Avenue & Putnam Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.686453,-73.923429,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00357555751565 40.62400776093312),3,Brooklyn,310,43,49,22,11,2046,664,General,backed,07/31/2013,6816 13th Avenue,6816 13th Avenue,13th Avenue,Bay Ridge and Ovington Avenues,Brooklyn,310,Not Applicable,Not Applicable,40.624016,-74.003577,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95138557170074 40.66811175080519),3,Brooklyn,309,35,43,20,9,1575,616,General,backed,05/29/2013,1183 President Street,1183 President Street,President street,Nostrand Avenue & Rogers Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.66812,-73.951387,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98001456640867 40.60514576349126),3,Brooklyn,311,47,47,17,10,2615,1350,General,backed,07/15/2014,284 Kings Highway,284 Kings Highway,Kings Highway,West 6th Street and West 7th Street,Brooklyn,311,Not Applicable,Not Applicable,40.605154,-73.980016,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.91769758045577 40.70462774190912),3,Brooklyn,304,37,53,18,7,2147,1543,General,backed,06/11/2013,374 Stockholm Street,161 Wyckoff Avenue,Wyckoff Avenue,Wyckoff Avenue & St. Nicholas Avenue,Brooklyn,304,B13,Not Applicable,40.704636,-73.917699,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94203557302963 40.69620274431356),3,Brooklyn,303,36,56,18,8,3467,1933,Bus Route,backless,10/29/2016,995 Myrtle Avenue,995 Myrtle Avenue,Myrtle Avenue,Marcus Garvey Boulevard & Throop Avenue,Brooklyn,303,B54,Not Applicable,40.696211,-73.942037,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92876557790031 40.68148874726089),3,Brooklyn,303,36,56,25,8,117,11,Bus Route,backless,04/21/2012,307 Malcolm X Boulevard,307 Malcolm X Boulevard,Malcolm X Boulevard,Bainbridge and Decatur Streets,Brooklyn,303,B46,Not Applicable,40.681497,-73.928767,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98744256032207 40.66973475129545),3,Brooklyn,306,39,52,21,7,2012,655,General,backed,07/10/2013,275 9th Street,275 9th Street,9th Street,4th Avenue & 5th Avenue,Brooklyn,306,Not Applicable,Not Applicable,40.669743,-73.987444,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94451457476654 40.65107675352949),3,Brooklyn,317,40,43,20,9,349,163,Bus Route,backless,07/17/2012,3517 Church Avenue,,Church Avenue,Brooklyn Avenue and East 35th Street,Brooklyn,317,B35,Not Applicable,40.651085,-73.944516,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96268057220902 40.607084762825224),3,Brooklyn,315,44,45,17,11,4175,575,Bus Route,backless 2,09/26/2018,943 Kings highway,943 Kings highway,Kings highway,Coney Island Avenue & East 9th Street,Brooklyn,315,B82,Not Applicable,40.607093,-73.962682,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.92925857982449 40.65197475276212),3,Brooklyn,317,41,58,20,9,3706,145,Senior Safety,backed,06/29/2017,5101 Church Avenue,5101 Church Avenue,Church Avenue,E. 51st Street & E. 52nd Street,Brooklyn,317,Not Applicable,Not Applicable,40.651983,-73.92926,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.96417656535458 40.69780874538777),3,Brooklyn,302,33,50,25,8,3987,434,Bus Route,backless 2,02/01/2018,290 Flushing Avenue,290 Flushing Avenue,Flushing Avenue,Navy Street & N Elliot Place,Brooklyn,302,B57,Not Applicable,40.697817,-73.964178,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9096785848103 40.66551174966687),3,Brooklyn,316,41,55,20,9,2172,1014,Community Health Centers,backless,09/16/2013,592 Rockaway Avenue,592 Rockaway Avenue,Rockaway Avenue,Dumont and Blake Avenues,Brooklyn,316,B60,Not Applicable,40.66552,-73.90968,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93974257363179 40.70702074236331),3,Brooklyn,301,34,53,18,7,2620,727,Municipal Facilities,backless,07/29/2014,264 Bushwick Avenue,264 Bushwick Avenue,Johnson Avenue,Johnson Avenue and Montrose Avenue,Brooklyn,301,B60,Not Applicable,40.707029,-73.939744,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95541857309864 40.620509759774706),3,Brooklyn,314,48,48,17,9,2390,1857,Senior Center,backed,03/05/2014,1690 Ocean Avenue,1690 Ocean Avenue,Ocean Avenue,Avenue L & Avenue M,Brooklyn,314,Not Applicable,Not Applicable,40.620518,-73.95542,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.03331154882774 40.613231763963896),3,Brooklyn,310,43,46,22,11,3928,439,General,backed 2,02/12/2018,9920 4th Avenue,9920 4th Avenue,4th Avenue,99th Street & 100th Street,Brooklyn,310,Not Applicable,Not Applicable,40.61324,-74.033313,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94781257031168 40.70023474375795),3,Brooklyn,301,33,53,26,7,2938,1200,Municipal Facilities,backless,10/14/2014,11 Bartlett Street,625 Flushing Avenue,Flushing Avenue,Gerry Street & Bartlett Street,Brooklyn,301,B57,Not Applicable,40.700243,-73.947814,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.98804456008867 40.67116475101996),3,Brooklyn,306,39,52,20,7,2349,1363,General,backed,01/14/2014,426 4th Avenue,426 4th Avenue,4th Avenue,7th & 8th Street,Brooklyn,306,Not Applicable,Not Applicable,40.671173,-73.988046,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94861157168836 40.675128748880994),3,Brooklyn,308,36,43,25,9,1544,346,General,backed,01/30/2013,725 St. Marks Avenue,725 St. Marks Avenue,St. Marks Avenue,Nostrand Avenue & New York Avenue,Brooklyn,308,Not Applicable,Not Applicable,40.675137,-73.948613,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9689505654087 40.67736774890352),3,Brooklyn,308,35,52,20,9,1869,1639,BID,backed,04/10/2013,653 Vanderbilt Avenue,653 Vanderbilt Avenue,Vanderbilt Avenue,Park Place & Prospect Place,Brooklyn,308,Not Applicable,Vanderbilt Avenue,40.677376,-73.968952,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98663855951675 40.689982747789706),3,Brooklyn,302,33,52,25,8,421,612,Bus Route,backless,02/11/2013,179 Livingston Street,179 Livingston Street,Livingston Street,Gallatin Place and Hoyt Street,Brooklyn,302,B41,Court-Livingston-Schermerhorn,40.689991,-73.98664,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9751785681913 40.59568976563772),3,Brooklyn,315,47,45,22,11,2769,1239,Municipal Facilities,backed,10/14/2014,345 Van Sicklen Street,345 Van Sicklen Street,Van Sicklen Street,Gravesend Neck Road & Avenue U,Brooklyn,315,Not Applicable,Not Applicable,40.595698,-73.97518,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.98263756098198 40.68525574785961),3,Brooklyn,302,33,52,25,8,3117,208,General,backed,08/14/2015,450 Pacific Street,297 Dean Street,Dean Street,3rd Avenue & Nevins Street,Brooklyn,302,Not Applicable,Not Applicable,40.685264,-73.982639,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.99723056203935 40.5752327706839),3,Brooklyn,313,47,46,23,8,3459,2448,Bus Route,backless,12/16/2016,3026 Mermaid Avenue,3026 Mermaid Avenue,Mermaid Avenue,W 30th Street & W 31st Street,Brooklyn,313,B74,Not Applicable,40.575241,-73.997232,AE,,1
POINT (-73.99165455758971 40.69118274762095),3,Brooklyn,302,33,52,26,7,986,598,BID,backless 2,06/19/2012,88 Court Street,88 Court Street,Court Street,Livingston and Schermerhorn Streets,Brooklyn,302,B57,Court-Livingston-Schermerhorn,40.691191,-73.991656,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9875605615255 40.639407756937345),3,Brooklyn,312,39,44,17,10,2576,1381,Municipal Facilities,backless,07/03/2014,4102 13th Avenue,4102 13th Avenue,13th Avenue,41st Street & 42nd Street,Brooklyn,312,B16,Not Applicable,40.639416,-73.987562,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00045955890066 40.61397776284074),3,Brooklyn,311,43,49,22,10,2351,1351,General,backed,03/05/2014,7712 New Utrecht Avenue,7712 New Utrecht Avenue,New Utrecht Avenue,77th & 78th Street,Brooklyn,311,Not Applicable,Not Applicable,40.613986,-74.000461,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.99289920612003 40.59550769812015),3,Brooklyn,311,47,47,23,10,2907,2907,Municipal Facilities,backless,01/12/2015,2406 Bath Avenue,2406 Bath Avenue,Bath Avenue,24th Avenue & Bay 37th Street,Brooklyn,311,B64,Not Applicable,40.5955076981,-73.9928992061,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.98641056037422 40.6611987534572),3,Brooklyn,307,38,44,21,7,1920,555,General,backed,05/09/2013,510-512 7th Avenue,510-512 7th Avenue,7th Avenue,Prospect Avenue & 17th Street,Brooklyn,307,Not Applicable,Not Applicable,40.661207,-73.986412,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,667,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyter Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9493595735497 40.648723754201384),3,Brooklyn,317,40,42,21,9,3535,2341,General,backless,11/03/2016,1532 Nostrand Avenue,1532 Nostrand Avenue,Nostrand,Snyder Avenue & Albemare Road,Brooklyn,317,B44,Not Applicable,40.648732,-73.949361,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90845558615199 40.6607017502434),3,Brooklyn,316,42,60,19,9,3027,718,General,backless,01/14/2015,774 Rockaway Ave,774 Rockaway Ave,Rockaway Avenue,Riverdale Avenue & Newport Street,Brooklyn,316,B60,Not Applicable,40.66071,-73.908457,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9479355746168 40.63563075685249),3,Brooklyn,317,45,42,21,9,2357,1137,General,backed,02/11/2014,2035 Nostrand Avenue,2035 Nostrand Avenue,Nostrand Avenue,Farragut Road & Glenwood Road,Brooklyn,317,Not Applicable,Not Applicable,40.635639,-73.947937,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95256557220759 40.64521475539139),3,Brooklyn,317,40,42,21,9,2284,1019,General,backed,12/16/2013,209 Veronica Place,209 Veronica Place,Veronica Place,Beverly Road & Tilden Avenue,Brooklyn,317,Not Applicable,Not Applicable,40.645223,-73.952567,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97928656660415 40.59631076586839),3,Brooklyn,315,47,45,22,11,3437,2321,Bus Route,backless,11/03/2016,135 Avenue U,135 Avenue U,Avenue U,W 8th Street & W 7th Street,Brooklyn,311,B3,Not Applicable,40.596319,-73.979288,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.92716858192297 40.62178275904933),3,Brooklyn,318,46,59,19,8,143,1,Bus Route,backless,05/04/2012,2057 Utica Avenue,2057 Utica Avenue,Utica Avenue,Avenue M and Avenue L,Brooklyn,318,B46,Not Applicable,40.621791,-73.92717,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94877357086689 40.68865774610563),3,Brooklyn,303,36,56,25,8,2407,1127,Senior Center,backed,03/26/2014,550 Greene Avenue,550 Greene Avenue,Greene Avenue,Marcy Avenue and Nostrand Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.688666,-73.948775,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9726828055689 40.590281317942846),3,Brooklyn,315,47,45,22,11,3275,2015,Municipal Facilities,backed,05/21/2016,273 Avenue X,273 Avenue X,Avenue X,West 2nd Street & West 3rd Street,Brooklyn,315,Not Applicable,Not Applicable,40.5902813179,-73.9726828056,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9910255615448 40.61830376127204),3,Brooklyn,311,38,49,22,10,3397,2035,Bus Route,backless,10/29/2016,6610 18th Avenue,6610 18th Avenue,18th Avenue,66th Street & 67th Street,Brooklyn,311,B8,Not Applicable,40.618312,-73.991027,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9823125602256 40.70133474467061),3,Brooklyn,302,35,57,25,8,2152,943,Community Health Centers,backed,09/12/2013,209 York Street,209 York Street,York Street,Gold Street and Navy Street,Brooklyn,302,B62,Not Applicable,40.701343,-73.982314,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9903235617054 40.61899476111951),3,Brooklyn,311,38,49,22,10,1647,531,Senior Center,backed,03/06/2013,6510 18th Avenue,6510 18th Avenue,18th Avenue,65th & 66th Street,Brooklyn,311,Not Applicable,Not Applicable,40.619003,-73.990325,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97657056419006 40.648935755420844),3,Brooklyn,307,39,44,21,9,854,167,General,backed,07/24/2012,160 East 5th Street,160 East 5th Street,East 5th Street,Caton Avenue and Fort Hamilton Parkway,Brooklyn,307,Not Applicable,Not Applicable,40.648944,-73.976572,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95094157155732 40.66348375107159),3,Brooklyn,309,40,43,20,9,2763,1281,General,backless,07/28/2014,1022 Nostrand Avenue,1022 Nostrand Avenue,Nostrand Avenue,Empire Boulevard and Sterling Street,Brooklyn,309,B44,Not Applicable,40.663492,-73.950943,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0019065610101 40.574716770657176),3,Brooklyn,313,47,46,23,8,1165,190,Senior Center,backed,09/17/2012,3602 Mermaid Avenue,3602 Mermaid Avenue,Mermaid Avenue,Surf and Mermaid Avenues,Brooklyn,313,Not Applicable,Not Applicable,40.574725,-74.001908,AE,,1
POINT (-73.92168458078856 40.67827774777477),3,Brooklyn,303,41,55,25,8,2930,1198,Municipal Facilities,backless,01/08/2015,319 Ralph Avenue,319 Ralph Avenue,Fulton Street,Ralph Avenue and Howard Avenue,Brooklyn,303,B25,Not Applicable,40.678286,-73.921686,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93062557932174 40.65410275273676),3,Brooklyn,317,41,58,20,9,138,3,Bus Route,backless,04/21/2012,789 Utica Avenue,789 Utica Avenue,Utica Avenue,Lenox Road and Linden Boulevard,Brooklyn,317,B46,Not Applicable,40.654111,-73.930627,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93087457710504 40.69210974496475),3,Brooklyn,303,36,56,18,8,105,1087,Bus Route,backless,12/13/2013,57 Malcolm X Boulevard,57 Malcolm X Boulevard,Malcolm X Boulevard,Lafayette Avenue & Van Buren Street,Brooklyn,303,B46,Not Applicable,40.692118,-73.930876,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.86718859893553 40.66882974745499),3,Brooklyn,305,42,60,19,8,2829,1585,Municipal Facilities,backed,01/02/2015,2635 Linden Boulevard,2635 Linden Boulevard,Linden Boulevard,Hemlock Street and Autmn Street,Brooklyn,305,Not Applicable,Not Applicable,40.668838,-73.86719,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.93141357832633 40.66586675056272),3,Brooklyn,309,35,43,20,9,130,7,Bus Route,backless,04/21/2012,356 Utica Avenue,356 Utica Avenue,Utica Avenue,Carroll Street and Crown Streets,Brooklyn,309,B46,Not Applicable,40.665875,-73.931415,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97971350134435 40.573479093871974),3,Brooklyn,313,47,46,23,8,2174,713,Plaza,backed,07/26/2013,3098 West 12th Street,3098 West 12th Street,West 12th Street,Boardwalk and Bowery Street,Brooklyn,313,Not Applicable,Not Applicable,40.5734790939,-73.9797135013,AE,,1
